Date,Adj Close,Close,High,Low,Open,Volume,Corrected_Adj_Close
2012-03-21,115.66724395751953,195.68833923339844,196.72084045410156,195.31549072265625,195.33460998535156,3483075,129.34986561506108
2012-03-22,116.11927795410156,196.45315551757812,196.93116760253906,194.9904327392578,195.0286865234375,3459959,129.85537205500702
2012-03-23,116.11358642578125,196.44358825683594,196.90248107910156,195.56405639648438,196.8355712890625,3175865,129.84900725890583
2012-03-26,117.40766143798828,198.6328887939453,198.7762908935547,197.2466583251953,197.37094116210938,3575437,131.29616224589822
2012-03-27,117.07425689697266,198.06883239746094,199.48374938964844,197.89674377441406,199.29254150390625,2828907,130.92331829198105
2012-03-28,117.13640594482422,198.1739959716797,199.51242065429688,197.1988525390625,198.31739807128906,3415922,130.99281913519866
2012-03-29,117.69017028808594,199.11090087890625,199.33078002929688,196.95985412597656,197.02676391601562,3560270,131.61208990652975
2012-03-30,117.90494537353516,199.47418212890625,199.92352294921875,198.86233520507812,199.5602264404297,3363099,131.8522713744181
2012-04-02,118.3683090209961,200.2581329345703,200.46844482421875,198.93881225585938,199.7705535888672,3543743,132.37044768327866
2012-04-03,118.38522338867188,200.28680419921875,201.42446899414062,199.3690185546875,200.10516357421875,4279709,132.38936290171878
2012-04-04,116.43572235107422,196.988525390625,197.87762451171875,196.16635131835938,197.1510467529297,4606584,130.20924959909448
2012-04-05,116.10794830322266,196.4340362548828,196.63479614257812,195.46844482421875,196.12811279296875,3984214,129.84270218609245
2012-04-09,115.8084487915039,195.92733764648438,197.10325622558594,194.4263916015625,195.4110870361328,3479937,129.50777398803817
2012-04-10,114.3335952758789,193.43212890625,196.69215393066406,193.27915954589844,195.92733764648438,4323013,127.8584556717994
2012-04-11,114.47486114501953,193.67112731933594,195.33460998535156,193.55641174316406,195.0191192626953,3521045,128.01643229996256
2012-04-12,116.02317810058594,196.29063415527344,196.52008056640625,193.72848510742188,193.88145446777344,3064362,129.747904264537
2012-04-13,114.59918212890625,193.88145446777344,195.6501007080078,193.88145446777344,195.33460998535156,3940282,128.15545958209256
2012-04-16,114.55396270751953,193.8049774169922,196.91204833984375,193.8049774169922,195.73614501953125,4002624,128.1048910211116
2012-04-17,117.2268295288086,198.32696533203125,198.50860595703125,195.17208862304688,195.5736083984375,6344513,131.093939193364
2012-04-18,113.0904312133789,191.32887268066406,195.09559631347656,191.20458984375,193.52772521972656,10620561,126.46823404188916
2012-04-19,112.74007415771484,190.73614501953125,192.4091796875,188.83364868164062,191.2332763671875,6027993,126.07643221004056
2012-04-20,112.79088592529297,190.82217407226562,191.31930541992188,190.33460998535156,191.0420684814453,4977077,126.13325465244533
2012-04-23,112.23712158203125,189.88528442382812,190.3441619873047,188.13575744628906,189.1873779296875,3785265,125.51398388111423
2012-04-24,113.01696014404297,191.20458984375,193.57553100585938,190.12428283691406,190.30592346191406,5885110,126.38607186165525
2012-04-25,115.03426361083984,194.61758422851562,194.73231506347656,192.92543029785156,193.13575744628906,4187556,128.64200814410705
2012-04-26,116.17008972167969,196.53919982910156,197.14149475097656,194.45506286621094,194.45506286621094,3454624,129.9121944974118
2012-04-27,116.86520385742188,197.71510314941406,199.01528930664062,196.8546905517578,197.3900604248047,3657757,130.6895357477869
2012-04-30,117.01770782470703,197.97323608398438,198.8145294189453,197.2466583251953,197.6195068359375,2900767,130.86007986208554
2012-05-01,117.53756713867188,198.85276794433594,199.7418670654297,197.6195068359375,198.06883239746094,2840831,131.44143487755375
2012-05-02,117.5715560913086,198.91014099121094,199.11090087890625,197.81069946289062,197.86807250976562,2468874,131.4794444842975
2012-05-03,117.10812377929688,198.12619018554688,199.73231506347656,197.46653747558594,199.11090087890625,2956624,130.96119138835263
2012-05-04,115.83671569824219,195.9751434326172,198.0019073486328,195.4110870361328,197.3900604248047,4208686,129.53938467108767
2012-05-07,115.13604736328125,194.7896728515625,195.7648162841797,193.97705078125,194.9904327392578,3528576,128.75583219878
2012-05-08,114.33019256591797,192.6195068359375,194.13002014160156,190.93690490722656,193.53729248046875,4060049,127.8546504451759
2012-05-09,114.18836212158203,192.3804931640625,194.07266235351562,190.30592346191406,191.1950225830078,3914655,127.69604245654158
2012-05-10,113.83089447021484,191.7781982421875,194.31166076660156,191.2237091064453,192.16061401367188,4006703,127.29628889551562
2012-05-11,114.15428924560547,192.32313537597656,193.23135375976562,191.1567840576172,191.16635131835938,2501509,127.657938998917
2012-05-14,113.17266082763672,190.66921997070312,191.88336181640625,189.82791137695312,191.12811279296875,3168543,126.56019084132438
2012-05-15,112.9456787109375,190.28680419921875,192.6099395751953,190.0191192626953,190.66921997070312,3124820,126.30635833622165
2012-05-16,113.337158203125,190.9464569091797,192.49522399902344,189.46463012695312,190.6501007080078,5231046,126.74414709968612
2012-05-17,112.29308319091797,189.1873779296875,191.95985412597656,188.94837951660156,190.88909912109375,5885110,125.57656535484381
2012-05-18,111.15251159667969,187.26577758789062,190.03823852539062,186.5774383544922,190.03823852539062,6001007,124.30107216082199
2012-05-21,112.21930694580078,189.06309509277344,189.22561645507812,186.07073974609375,187.3613739013672,4007958,125.49406189867953
2012-05-22,111.68586730957031,188.1644287109375,189.54110717773438,187.4378662109375,189.33078002929688,3731187,124.89752010431033
2012-05-23,111.28868865966797,187.49522399902344,187.8489532470703,184.70362854003906,186.93116760253906,4288600,124.45335801284641
2012-05-24,111.27169036865234,187.46653747558594,187.64817810058594,185.46844482421875,187.37094116210938,3733488,124.43434894352542
2012-05-25,110.25593566894531,185.75526428222656,187.3804931640625,185.46844482421875,186.52963256835938,3035387,123.29843760502041
2012-05-29,111.48161315917969,187.8202667236328,189.3690185546875,186.63479614257812,186.63479614257812,3784951,124.66910412412108
2012-05-30,110.38642883300781,185.9751434326172,186.87380981445312,185.24856567382812,186.2332763671875,3768215,123.4443671928419
2012-05-31,109.46151733398438,184.4168243408203,186.35755920410156,183.55641174316406,185.56405639648438,9714725,122.4100451669065
2012-06-01,107.29381561279297,180.7648162841797,183.28871154785156,180.30592346191406,181.7590789794922,5445894,119.98591957407554
2012-06-04,106.9874038696289,180.24856567382812,181.05162048339844,178.7762908935547,180.05735778808594,4837227,119.64326147619863
2012-06-05,107.36190795898438,180.87954711914062,181.50096130371094,179.31166076660156,179.6558380126953,3720099,120.06206676603688
2012-06-06,110.07999420166016,185.45889282226562,185.46844482421875,181.66348266601562,182.3900604248047,3808800,123.10168349927021
2012-06-07,110.33538818359375,185.88909912109375,187.2179718017578,185.4110870361328,186.69215393066406,3871351,123.38728879348936
2012-06-08,110.73255920410156,186.55831909179688,186.55831909179688,184.22561645507812,185.1912078857422,2593243,123.83144235305502
2012-06-11,109.24012756347656,184.04397583007812,188.04971313476562,183.91014099121094,187.95411682128906,3423872,122.1624665432276
2012-06-12,110.39778900146484,185.9942626953125,186.10899353027344,183.69024658203125,183.69024658203125,3162790,123.4570711893495
2012-06-13,109.57498168945312,184.6080322265625,186.6061248779297,183.89100646972656,185.8126220703125,3397094,122.53693155781396
2012-06-14,110.70986938476562,186.52008056640625,187.2179718017578,184.26385498046875,184.51242065429688,3749910,123.80606848763284
2012-06-15,112.97970581054688,190.3441619873047,190.50669860839844,186.806884765625,187.4569854736328,6682894,126.34441060245668
2012-06-18,112.52006530761719,189.56979370117188,190.8604278564453,188.49903869628906,188.88145446777344,3534329,125.83039785994653
2012-06-19,112.88319396972656,190.181640625,191.1950225830078,190.05735778808594,190.08604431152344,3449290,126.23648208948066
2012-06-20,112.79813385009766,190.03823852539062,190.95602416992188,188.8145294189453,189.96176147460938,3533597,126.14135995579136
2012-06-21,109.73957061767578,184.88528442382812,190.67877197265625,184.69407653808594,190.31549072265625,4515164,122.7209901989548
2012-06-22,109.91545867919922,185.181640625,186.30975341796875,184.72274780273438,185.3441619873047,9228858,122.91768458141718
2012-06-25,109.43880462646484,184.3785858154297,184.88528442382812,183.25047302246094,184.01528930664062,3359334,122.38464570578952
2012-06-26,108.92240905761719,183.50860595703125,185.1625213623047,182.3613739013672,185.0286865234375,3593951,121.80716417213088
2012-06-27,109.5182113647461,184.51242065429688,185.181640625,182.50477600097656,183.69024658203125,2889784,122.47344570286893
2012-06-28,108.61029815673828,182.9827880859375,183.6328887939453,180.5927276611328,182.8202667236328,4149796,121.45813274625452
2012-06-29,110.98226165771484,186.97897338867188,187.1988525390625,183.94837951660156,185.9942626953125,5501542,124.11068285117298
2012-07-02,111.12409210205078,187.2179718017578,188.52772521972656,186.28106689453125,187.72467041015625,2957042,124.26929083980731
2012-07-03,111.18086242675781,187.31358337402344,187.70555114746094,186.3384246826172,186.86424255371094,1517118,124.33277669475233
2012-07-05,110.81767272949219,186.70172119140625,188.193115234375,185.11471557617188,186.30975341796875,2813949,123.92662421003214
2012-07-06,108.61598205566406,182.9923553466797,185.4110870361328,181.3957977294922,185.3919677734375,5180733,121.46448901045746
2012-07-09,107.62860107421875,181.32887268066406,182.6003875732422,179.78012084960938,182.37094116210938,4171553,120.36030780157756
2012-07-10,105.69358825683594,178.06883239746094,182.73422241210938,177.4378662109375,181.93116760253906,4906054,118.19639657374705
2012-07-11,105.1205062866211,177.10325622558594,179.12045288085938,175.4397735595703,178.0305938720703,5707081,117.55552303602423
2012-07-12,103.89480590820312,175.03823852539062,176.28106689453125,173.85276794433594,176.14723205566406,5158140,116.18483092122878
2012-07-13,105.55172729492188,177.829833984375,178.13575744628906,174.9808807373047,175.3919677734375,4113918,118.0377544575197
2012-07-16,104.85943603515625,176.66348266601562,177.91586303710938,176.46270751953125,177.41873168945312,3289042,117.2635700095004
2012-07-17,104.21253967285156,175.5736083984375,178.09751892089844,175.14340209960938,177.5621337890625,5395896,116.54015035612201
2012-07-18,106.82282257080078,179.9713134765625,180.29637145996094,175.47801208496094,176.05162048339844,8388397,119.45921136695604
2012-07-19,110.84608459472656,186.74952697753906,188.193115234375,184.48374938964844,184.89483642578125,10873588,123.95839699914856
2012-07-20,109.20610046386719,183.9866180419922,186.32887268066406,183.71893310546875,185.5544891357422,5010026,122.12441427699257
2012-07-23,108.28689575195312,182.4378662109375,182.88719177246094,179.92352294921875,181.4340362548828,4084107,121.09647411095487
2012-07-24,108.00879669189453,181.9694061279297,182.90631103515625,180.26768493652344,182.52389526367188,3762567,120.78547788751702
2012-07-25,108.42870330810547,182.67686462402344,184.29254150390625,180.9942626953125,181.9407196044922,4010155,121.25505650389442
2012-07-26,110.05729675292969,185.420654296875,186.37667846679688,184.10133361816406,184.9808807373047,3433913,123.07630110194977
2012-07-27,111.44190979003906,187.7533416748047,188.72848510742188,185.420654296875,186.52008056640625,4369456,124.62470412558139
2012-07-30,111.60646057128906,188.0305938720703,189.1395721435547,187.30401611328125,187.68641662597656,2915202,124.80872010723093
2012-07-31,111.20922088623047,187.3613739013672,188.89100646972656,187.26577758789062,187.85850524902344,3668322,124.36448976058094
2012-08-01,110.75525665283203,186.5965576171875,189.14913940429688,186.1567840576172,188.29827880859375,2677028,123.85682475037547
2012-08-02,110.3410415649414,185.89866638183594,187.95411682128906,184.53155517578125,185.6214141845703,2941980,123.39361093009926
2012-08-03,112.65056610107422,189.7896728515625,190.2007598876953,187.53346252441406,187.83938598632812,3428893,125.97633597966629
2012-08-06,112.78679656982422,190.0191192626953,191.14723205566406,189.7896728515625,190.0191192626953,2445339,126.12868155497853
2012-08-07,113.45061492919922,191.13766479492188,192.04588317871094,190.05735778808594,190.65965270996094,3357032,126.87102495869533
2012-08-08,113.42220306396484,190.27725219726562,190.90821838378906,189.4455108642578,189.55067443847656,2163442,126.8392521695789
2012-08-09,113.07454681396484,189.69407653808594,190.68833923339844,189.1873779296875,189.88528442382812,2259465,126.45047062971398
2012-08-10,113.57034301757812,190.52581787109375,190.602294921875,188.5659637451172,189.1682586669922,2720123,127.0049160380734
2012-08-13,113.4107894897461,190.2581329345703,191.1854705810547,189.09178161621094,190.13385009765625,2529542,126.82648844978348
2012-08-14,113.0004653930664,189.56979370117188,190.56405639648438,189.0248565673828,190.13385009765625,2680166,126.36762589761935
2012-08-15,113.06317138671875,189.67495727539062,190.56405639648438,189.216064453125,190.15296936035156,2208943,126.43774956940985
2012-08-16,114.45365905761719,192.0076446533203,192.46653747558594,189.4072723388672,190.0286865234375,2855057,127.99272215470089
2012-08-17,114.67018127441406,192.37094116210938,193.11663818359375,191.8355712890625,192.23709106445312,2669183,128.23485742729056
2012-08-20,114.2598648071289,191.68260192871094,192.28489685058594,191.2332763671875,191.86424255371094,2443456,127.77600340702469
2012-08-21,113.20565032958984,189.91395568847656,192.16061401367188,189.64627075195312,192.1510467529297,3254420,126.5970827693962
2012-08-22,112.40780639648438,188.57553100585938,189.91395568847656,188.2409210205078,189.90440368652344,3447721,125.70485950896399
2012-08-23,111.52452087402344,187.09368896484375,188.69024658203125,186.84512329101562,188.374755859375,2884240,124.71708751992955
2012-08-24,112.70416259765625,189.07266235351562,189.397705078125,185.65965270996094,186.38623046875,2760917,126.03627256493557
2012-08-27,111.5188217163086,187.08413696289062,189.579345703125,187.0076446533203,189.25430297851562,2613745,124.7107141919301
2012-08-28,111.05149841308594,186.30018615722656,187.48565673828125,185.9464569091797,186.95985412597656,2656003,124.18810982787316
2012-08-29,111.17118835449219,186.50096130371094,187.41873168945312,186.32887268066406,186.5487518310547,2239904,124.32195824775995
2012-08-30,110.19668579101562,184.86614990234375,186.87380981445312,184.68450927734375,186.20458984375,2866981,123.23217888314122
2012-08-31,111.04013061523438,186.28106689453125,187.33270263671875,184.9521942138672,185.7648162841797,3340192,124.17539729946729
2012-09-04,110.86344146728516,185.98471069335938,188.49903869628906,184.75143432617188,187.9636688232422,4722062,123.97780706768772
2012-09-05,111.14838409423828,186.46270751953125,187.23709106445312,185.36329650878906,185.8604278564453,3464875,124.29645640386389
2012-09-06,113.4620590209961,190.3441619873047,190.68833923339844,187.48565673828125,187.62905883789062,4112558,126.88382280608378
2012-09-07,113.69001007080078,190.72657775878906,190.72657775878906,189.3690185546875,190.36329650878906,3570730,127.13873886226541
2012-09-10,114.51631927490234,192.11280822753906,192.94454956054688,189.9904327392578,190.6214141845703,4401568,128.06279463510182
2012-09-11,115.83847045898438,194.33078002929688,194.51242065429688,191.69215393066406,191.73040771484375,4090488,129.54134700768722
2012-09-12,116.12340545654297,194.8087921142578,195.6501007080078,194.034423828125,194.56979370117188,3435064,129.85998781196514
2012-09-13,117.59939575195312,197.28489685058594,197.71510314941406,194.51242065429688,195.3919677734375,4058062,131.51057738104447
2012-09-14,117.85578918457031,197.71510314941406,198.51815795898438,196.988525390625,197.170166015625,4243727,131.79730035393555
2012-09-17,118.049560546875,198.04014587402344,198.8432159423828,196.51051330566406,196.51051330566406,3425755,132.01399350591697
2012-09-18,118.00398254394531,197.9636688232422,198.73805236816406,197.3996124267578,197.7820281982422,2590001,131.96302394571785
2012-09-19,117.6392593383789,197.35182189941406,198.44168090820312,196.95028686523438,198.4225616455078,2725458,131.55515654944762
2012-09-20,117.49681854248047,197.11280822753906,197.88719177246094,196.27151489257812,196.7973175048828,3911099,131.39586600895257
2012-09-21,117.38279724121094,196.92160034179688,198.79541015625,196.86424255371094,198.2409210205078,13358989,131.26835678947222
2012-09-24,116.9896011352539,196.26194763183594,196.9980926513672,195.88909912109375,196.0038299560547,3672611,130.82864834889946
2012-09-25,116.81293487548828,195.965576171875,198.2026824951172,195.93690490722656,196.55831909179688,3499079,130.63108371281467
2012-09-26,116.25443267822266,195.0286865234375,196.92160034179688,194.93307495117188,196.03250122070312,3580772,130.00651463266476
2012-09-27,117.34292602539062,196.8546905517578,197.8011474609375,195.1625213623047,195.38241577148438,2899407,131.22376908917082
2012-09-28,118.22052001953125,198.32696533203125,199.15870666503906,196.28106689453125,196.6156768798828,5136801,132.20517628210405
2012-10-01,119.94149780273438,201.21414184570312,202.4378662109375,198.79541015625,198.86233520507812,5707917,134.12973363617732
2012-10-02,119.58255004882812,200.6118621826172,202.170166015625,199.33078002929688,201.68260192871094,3473766,133.7283248868891
2012-10-03,119.96435546875,201.2523956298828,202.0076446533203,200.09559631347656,200.70745849609375,3339146,134.1552952033612
2012-10-04,119.89593505859375,201.13766479492188,201.69215393066406,199.35946655273438,201.03250122070312,3093545,134.07878113977472
2012-10-05,120.00993347167969,201.32887268066406,202.47610473632812,200.82217407226562,201.86424255371094,2989886,134.2062647635603
2012-10-08,119.57115173339844,200.5927276611328,201.37667846679688,200.0095672607422,200.783935546875,2073800,133.7155782308902
2012-10-09,118.52828979492188,198.8432159423828,201.47227478027344,198.5659637451172,200.71701049804688,3745098,132.54935305787106
2012-10-10,117.2916259765625,196.76864624023438,199.07266235351562,196.03250122070312,198.68069458007812,4209627,131.16640060527746
2012-10-11,117.25743865966797,196.71128845214844,198.15487670898438,196.58700561523438,197.48565673828125,3043860,131.12816916917902
2012-10-12,118.42001342773438,198.6615753173828,198.8145294189453,196.52008056640625,196.5965576171875,2836752,132.4282683577797
2012-10-15,119.0639419555664,199.7418670654297,200.1912078857422,198.68069458007812,199.69407653808594,3201701,133.14836910273536
2012-10-16,120.24358367919922,201.72084045410156,201.72084045410156,200.2581329345703,200.70745849609375,5891177,134.4675541477414
2012-10-17,114.33397674560547,191.806884765625,194.46463012695312,189.818359375,192.3613739013672,13256899,127.85888226671236
2012-10-18,111.10281372070312,186.38623046875,191.3384246826172,185.53536987304688,191.11854553222656,9723511,124.24549537556302
2012-10-19,110.19097900390625,184.85659790039062,187.4569854736328,184.68450927734375,186.70172119140625,6924834,123.2257970232435
2012-10-22,110.78362274169922,185.85086059570312,186.11854553222656,183.97705078125,185.1912078857422,4605015,123.88854634810234
2012-10-23,108.9885482788086,182.83938598632812,185.46844482421875,182.5430145263672,185.0191192626953,4631060,121.88112719813792
2012-10-24,108.68655395507812,182.33270263671875,184.7896728515625,182.1797332763672,183.97705078125,3909948,121.54340906935296
2012-10-25,109.1880111694336,183.1739959716797,183.97705078125,182.32313537597656,182.9923553466797,3399082,122.10418514622054
2012-10-26,110.13969421386719,184.7705535888672,185.3441619873047,183.04971313476562,183.06883239746094,4190799,123.16844560314668
2012-10-31,110.85774993896484,185.9751434326172,187.7724609375,185.11471557617188,186.2332763671875,6330706,123.97144227158653
2012-11-01,112.35082244873047,188.47991943359375,189.1873779296875,185.9942626953125,186.11854553222656,3931705,125.64113476086771
2012-11-02,110.2308578491211,184.92352294921875,189.29254150390625,184.7896728515625,188.8432159423828,4456065,123.27039325544317
2012-11-05,110.6355209350586,185.602294921875,186.3957977294922,183.5659637451172,183.90057373046875,2862065,123.72292513909913
2012-11-06,111.16545104980469,186.49139404296875,188.09751892089844,186.11854553222656,186.67303466796875,3431926,124.3155422602692
2012-11-07,109.4140625,182.7533416748047,185.1625213623047,182.7533416748047,184.85659790039062,4964525,122.35697675973567
2012-11-08,108.80733489990234,181.73995971679688,183.374755859375,181.73040771484375,182.9827880859375,3705141,121.67847755069077
2012-11-09,108.54401397705078,181.30018615722656,183.2122344970703,180.5736083984375,181.50096130371094,3840494,121.38400761418055
2012-11-12,108.32078552246094,180.92733764648438,182.3804931640625,179.1682586669922,181.67303466796875,3208500,121.13437280302124
2012-11-13,107.78849029541016,180.03823852539062,182.48565673828125,179.9713134765625,180.10516357421875,3563408,120.53911079339089
2012-11-14,106.18013763427734,177.35182189941406,180.9464569091797,177.13192749023438,180.82217407226562,4607002,118.7405013214166
2012-11-15,106.37470245361328,177.67686462402344,178.96749877929688,176.65391540527344,177.65774536132812,3568638,118.95808179081695
2012-11-16,106.99859619140625,178.71893310546875,179.31166076660156,176.95985412597656,178.13575744628906,4875197,119.65577777094454
2012-11-19,108.95040130615234,181.97897338867188,182.0172119140625,180.0191192626953,180.32504272460938,3753989,121.83846770684305
2012-11-20,108.29219055175781,180.87954711914062,181.74952697753906,179.9713134765625,181.52963256835938,3316029,121.1023952483466
2012-11-21,108.9160385131836,181.92160034179688,182.49522399902344,180.64053344726562,180.9751434326172,5428322,121.80004003708464
2012-11-23,110.74762725830078,184.9808807373047,184.9808807373047,182.4091796875,182.6003875732422,4055970,123.8482928521165
2012-11-26,110.39850616455078,184.397705078125,184.86614990234375,183.33651733398438,183.9866180419922,5449974,123.45787318778585
2012-11-27,109.45411682128906,182.8202667236328,184.5602264404297,182.6003875732422,183.6328887939453,3442281,122.40176922559529
2012-11-28,109.88335418701172,183.53729248046875,183.5946502685547,180.9464569091797,182.58126831054688,3769366,122.88178235354341
2012-11-29,109.62580871582031,183.10707092285156,184.4168243408203,181.8355712890625,184.27342224121094,4265483,122.59377106401524
2012-11-30,108.79015350341797,181.71128845214844,183.55641174316406,181.16635131835938,183.31739807128906,5163474,121.65926371581156
2012-12-03,108.45244598388672,181.14723205566406,182.88719177246094,180.07647705078125,182.37094116210938,3503682,121.28160777127634
2012-12-04,108.38378143310547,181.03250122070312,182.3613739013672,180.70745849609375,181.3671112060547,4174272,121.20482068694558
